time_in_cycles,T50,P30,Ps30,Nc,NRf,phi,BPR,W32,htBleed,RUL
73,1401.65,553.68,47.19,9052.79,2388.07,522.09,8.3993,23.2507,392,81
161,1412.83,552.75,47.71,9075.85,2388.14,521.36,8.4879,23.2428,395,31
221,1420.09,552.0,48.07,9081.09,2388.17,520.27,8.523,23.1437,396,10
137,1426.06,552.25,48.22,9054.86,2388.29,520.31,8.4972,23.1609,396,10
109,1408.99,553.35,47.47,9046.85,2388.15,521.09,8.4117,23.3068,394,120
85,1410.45,553.12,47.63,9048.67,2388.09,521.34,8.4672,23.2682,395,173
4,1400.65,554.13,47.18,9066.56,2388.0,522.17,8.4461,23.4018,393,188
136,1430.32,551.12,48.37,9035.03,2388.29,518.94,8.5266,23.1046,395,1
106,1406.61,553.62,47.44,9066.56,2388.08,521.3,8.4096,23.2998,393,94
150,1422.3,551.24,48.14,9040.85,2388.28,520.67,8.4517,23.2262,395,20
27,1397.25,553.96,47.22,9066.89,2388.0,522.35,8.4223,23.378,393,169
19,1412.68,552.84,47.49,9066.34,2388.13,521.27,8.432,23.388,394,183
51,1394.31,553.75,47.43,9061.92,2387.99,522.5,8.3889,23.4143,392,162
54,1407.92,553.54,47.33,9065.53,2388.04,521.19,8.4345,23.4203,392,144
25,1399.39,554.0,47.36,9054.16,2388.02,522.56,8.3917,23.4288,393,167
59,1402.36,554.26,47.35,9061.65,2388.01,522.39,8.4116,23.3498,393,217
242,1416.36,552.37,47.91,9116.12,2388.06,521.5,8.5047,23.2526,395,27
103,1403.56,553.08,47.53,9050.84,2388.09,521.83,8.4197,23.3005,392,50
100,1413.72,553.4,47.3,9061.71,2388.1,521.4,8.4105,23.3006,393,93
52,1403.12,555.22,47.15,9058.89,2387.96,522.48,8.4008,23.4569,391,179
235,1408.34,552.68,47.66,9052.5,2388.12,521.41,8.4456,23.3015,393,101
169,1419.9,553.06,47.91,9116.28,2388.15,520.83,8.4903,23.1867,393,26
180,1427.51,551.09,48.16,9037.02,2388.31,519.68,8.5442,23.0042,396,0
195,1419.91,552.63,47.87,9061.07,2388.16,520.31,8.4512,23.2511,393,72
153,1410.75,552.84,47.43,9072.5,2388.11,521.08,8.4144,23.2789,392,46
3,1394.93,555.18,47.1,9067.64,2388.03,522.39,8.3592,23.3222,392,182
117,1415.21,553.36,47.71,9064.43,2388.2,521.1,8.4616,23.2261,394,74
272,1431.44,550.7,47.96,9078.87,2388.23,520.35,8.527,23.0076,396,6
85,1398.33,554.5,47.19,9049.41,2387.96,522.63,8.3954,23.4072,391,202
107,1405.06,553.16,47.62,9074.24,2388.05,521.28,8.4392,23.3313,394,67
131,1420.61,552.27,47.93,9043.1,2388.2,520.56,8.4633,23.2253,394,27
53,1397.13,555.45,47.24,9058.41,2387.98,522.54,8.3718,23.556,391,141
91,1400.7,554.0,47.41,9053.69,2388.06,521.89,8.4008,23.3295,394,94
22,1412.36,553.78,47.53,9038.39,2388.16,521.78,8.4461,23.2824,393,166
206,1410.31,552.14,47.64,9066.51,2388.07,521.07,8.4507,23.2787,392,107
115,1416.2,553.31,47.73,9046.25,2388.15,520.83,8.4409,23.19,394,55
28,1406.71,553.95,47.41,9060.72,2388.04,521.77,8.4335,23.267,394,212
105,1415.68,553.09,47.72,9066.12,2388.09,520.79,8.4423,23.2934,394,83
145,1407.37,553.95,47.58,9030.91,2388.13,521.04,8.4435,23.2534,393,68
9,1401.75,553.15,47.37,9060.99,2388.06,521.87,8.4691,23.3086,391,304
2,1406.6,553.77,47.67,9055.4,2388.06,520.66,8.4217,23.2626,393,232
143,1408.34,552.97,47.62,9045.25,2388.18,521.07,8.4598,23.2463,394,86
9,1399.4,553.66,47.34,9048.35,2388.14,521.28,8.4223,23.3485,393,161
191,1415.36,552.65,47.8,9114.68,2388.11,520.84,8.4943,23.1498,395,25
97,1413.72,553.22,47.75,9054.53,2388.13,521.42,8.4631,23.2968,394,61
122,1403.37,554.17,47.48,9072.93,2388.05,521.37,8.4098,23.3777,392,92
151,1407.19,553.95,47.41,9110.49,2387.94,522.21,8.4205,23.3506,393,50
166,1397.17,553.53,47.49,9072.35,2388.12,521.61,8.4398,23.1959,392,65
173,1403.22,554.64,47.27,9058.55,2388.05,521.4,8.4288,23.3576,392,114
44,1397.36,554.44,47.21,9067.51,2387.94,522.91,8.3965,23.3873,391,170
74,1400.98,553.81,47.51,9050.74,2388.09,522.16,8.4284,23.3593,390,143
27,1406.91,553.47,47.49,9044.31,2388.13,521.18,8.4714,23.3233,393,131
151,1418.34,552.64,47.83,9045.17,2388.23,521.0,8.4283,23.2632,394,59
232,1415.25,552.91,47.49,9111.2,2388.1,521.06,8.4124,23.1387,395,44
50,1415.17,553.3,47.57,9047.16,2388.16,521.39,8.4007,23.2549,395,108
31,1406.34,553.52,47.58,9052.28,2388.1,521.41,8.4347,23.4244,392,164
235,1426.15,552.2,48.11,9110.05,2388.17,520.39,8.4818,23.1621,397,23
75,1409.56,553.05,47.54,9055.93,2388.11,520.67,8.4897,23.2773,394,127
153,1398.15,553.82,47.26,9077.08,2388.0,521.88,8.413,23.4206,391,130
96,1410.32,553.37,47.45,9069.47,2388.01,521.84,8.4419,23.285,392,103
124,1414.56,553.63,47.68,9046.92,2388.23,521.16,8.4783,23.1418,392,46
67,1401.71,553.87,47.24,9059.68,2388.04,522.12,8.4055,23.3027,393,87
104,1406.73,554.41,47.3,9069.15,2387.97,522.17,8.4196,23.4737,391,112
66,1407.56,553.12,47.59,9058.21,2388.1,521.37,8.4447,23.2472,393,136
21,1401.8,553.74,47.57,9042.21,2388.13,521.21,8.4245,23.3026,393,149
106,1412.25,553.63,47.52,9064.34,2388.16,521.71,8.4075,23.14,393,47
75,1398.62,554.34,47.14,9059.31,2387.98,521.55,8.3975,23.4104,392,119
29,1397.77,554.34,47.18,9066.63,2388.07,522.52,8.4287,23.3126,392,118
36,1394.4,554.14,47.09,9067.67,2387.96,521.96,8.4091,23.4607,391,233
263,1405.98,552.91,47.69,9057.04,2388.16,521.52,8.4744,23.2025,394,99
147,1411.18,552.39,47.57,9062.58,2388.17,521.29,8.4603,23.4441,393,111
79,1403.49,553.6,47.28,9063.54,2388.0,522.72,8.384,23.3451,393,100
47,1393.94,554.03,47.08,9056.99,2388.0,522.52,8.3769,23.4684,390,175
213,1410.1,553.29,47.51,9073.89,2388.09,521.4,8.4701,23.2023,394,100
92,1407.76,552.35,47.63,9032.39,2388.18,520.89,8.4485,23.2665,395,96
47,1414.45,553.49,47.58,9056.29,2388.14,520.75,8.4421,23.1959,394,141
268,1419.17,552.12,47.91,9058.95,2388.17,520.44,8.5009,23.1737,395,25
80,1399.65,555.12,47.24,9059.53,2388.04,521.99,8.4408,23.3492,392,105
151,1421.22,552.86,47.74,9090.85,2388.14,521.06,8.45,23.2231,393,44
50,1389.54,554.24,47.15,9062.96,2388.0,522.14,8.3921,23.4438,392,145
146,1421.14,551.4,48.23,9053.78,2388.23,520.01,8.5184,22.983,396,4
25,1404.17,553.01,47.37,9041.67,2388.16,521.51,8.4449,23.2809,393,163
221,1423.13,552.43,48.16,9043.86,2388.29,520.32,8.5174,23.0305,396,13
130,1416.36,552.38,47.84,9061.5,2388.17,521.56,8.4627,23.2895,394,25
193,1416.22,552.76,47.65,9063.91,2388.16,520.78,8.4662,23.2332,394,24
115,1418.32,552.89,47.64,9080.4,2388.12,520.95,8.4596,23.3051,393,48
89,1402.96,553.06,47.47,9064.97,2388.09,521.57,8.3859,23.3188,392,77
4,1397.85,553.3,47.07,9068.16,2388.06,522.09,8.4175,23.4616,392,255
75,1409.92,553.48,47.3,9060.84,2388.03,521.68,8.4068,23.3948,392,165
146,1413.81,553.35,47.93,9103.95,2388.12,521.4,8.4991,23.1307,394,28
99,1404.62,553.13,47.41,9063.71,2388.08,521.66,8.4198,23.2423,394,82
158,1422.86,552.14,47.96,9102.78,2388.17,520.34,8.527,23.1506,395,14
80,1407.59,553.65,47.62,9069.13,2388.11,521.08,8.419,23.3113,392,57
165,1403.59,554.41,47.36,9102.92,2388.0,522.32,8.4322,23.2428,395,66
16,1400.99,554.38,47.23,9054.0,2388.02,521.95,8.4237,23.4991,391,224
236,1409.8,553.69,47.74,9069.84,2388.16,521.02,8.4774,23.2392,394,105
165,1404.62,553.82,47.24,9066.23,2388.01,521.66,8.4487,23.3287,393,148
125,1411.91,552.72,47.61,9058.29,2388.1,521.24,8.4378,23.3321,393,105
44,1408.29,553.37,47.47,9053.2,2388.16,521.73,8.425,23.2653,395,141
65,1411.72,553.15,47.63,9045.47,2388.18,521.07,8.4577,23.3226,393,85
4,1403.46,554.56,47.46,9065.42,2388.08,522.25,8.4286,23.3886,393,194
167,1395.35,553.62,47.39,9056.24,2388.03,522.11,8.4261,23.3977,393,120
139,1412.6,553.25,47.67,9044.81,2388.15,521.03,8.4621,23.3422,394,53
47,1401.37,554.17,47.2,9069.1,2388.03,521.61,8.4197,23.3449,393,145
175,1396.11,554.02,47.37,9058.96,2388.1,522.32,8.4458,23.3541,393,118
202,1412.3,553.0,47.82,9080.92,2388.11,520.71,8.4634,23.2829,393,73
149,1404.41,553.84,47.31,9057.81,2388.0,521.87,8.387,23.4024,391,138
125,1421.48,552.64,47.82,9062.46,2388.16,520.94,8.512,23.1734,394,22
74,1417.38,553.6,47.61,9042.44,2388.11,520.96,8.4489,23.3266,394,141
235,1411.79,553.74,47.41,9060.02,2388.09,521.62,8.4551,23.0768,393,127
179,1425.33,551.52,48.06,9060.1,2388.26,520.09,8.5197,23.0636,397,9
53,1407.54,554.17,47.21,9062.73,2388.02,522.28,8.3858,23.5125,391,204
34,1398.24,554.5,47.14,9069.76,2387.92,522.25,8.4059,23.3499,390,131
112,1406.74,553.65,47.38,9071.86,2388.07,522.11,8.3999,23.3487,391,80
127,1416.24,553.43,47.53,9070.39,2388.06,520.71,8.4579,23.2878,393,66
19,1396.14,554.48,47.11,9058.24,2388.01,522.27,8.3858,23.4496,391,203
217,1413.99,552.64,47.77,9108.27,2388.11,520.61,8.468,23.2706,393,23
95,1401.3,553.85,47.11,9057.24,2388.05,522.73,8.3831,23.3315,392,104
141,1411.63,552.66,47.81,9061.21,2388.18,520.7,8.4793,23.2379,396,68
49,1401.34,553.11,47.37,9057.26,2388.11,521.51,8.4857,23.3586,392,125
229,1425.22,551.62,48.0,9214.52,2388.12,520.29,8.4947,23.0387,396,2
300,1420.71,552.72,47.78,9102.49,2388.18,520.47,8.4628,23.1132,394,41
32,1411.99,553.26,47.73,9042.8,2388.17,521.18,8.4751,23.2388,395,126
23,1395.85,554.58,47.18,9047.9,2387.98,522.35,8.4085,23.4251,392,199
155,1421.73,552.41,48.11,9080.65,2388.18,520.86,8.4889,23.1103,394,10
44,1407.94,553.49,47.49,9042.85,2388.13,521.18,8.4742,23.3429,393,185
105,1402.04,553.77,47.35,9055.34,2388.06,521.76,8.4324,23.2507,392,112
153,1404.64,553.7,47.31,9050.4,2388.07,521.26,8.4287,23.2679,392,81
128,1417.91,553.31,47.79,9078.47,2388.07,521.41,8.4198,23.3167,396,61
211,1429.42,551.44,48.06,9143.75,2388.12,520.17,8.5323,23.0543,396,5
78,1404.39,554.09,47.39,9053.42,2388.07,522.02,8.4025,23.3367,392,129
11,1401.37,554.39,47.09,9073.5,2387.95,522.39,8.4142,23.383,391,145
34,1396.78,554.29,47.2,9052.25,2388.01,522.66,8.3959,23.4385,391,206
143,1406.55,552.25,47.69,9054.79,2388.19,520.89,8.449,23.3025,393,45
9,1402.6,553.17,47.32,9040.99,2388.08,521.92,8.458,23.3987,393,199
57,1399.21,553.27,47.39,9054.27,2388.1,521.89,8.4713,23.3174,392,115
209,1411.82,551.98,48.06,9059.33,2388.21,520.42,8.4659,23.1506,396,31
180,1419.13,553.02,47.95,9059.77,2388.14,521.11,8.4893,23.2268,394,20
96,1409.51,552.99,47.58,9052.54,2388.19,520.9,8.4624,23.1353,395,106
196,1430.38,551.74,48.03,9131.38,2388.15,520.97,8.5263,23.1632,395,12
88,1409.74,552.7,47.66,9041.72,2388.13,520.86,8.4483,23.2763,394,40
106,1402.06,554.98,47.4,9074.22,2388.01,522.1,8.3848,23.3834,391,125
88,1416.37,553.08,47.53,9053.56,2388.11,520.88,8.4006,23.3296,394,80
251,1418.61,552.01,47.92,9077.39,2388.1,520.99,8.467,23.2506,394,36
96,1412.07,553.03,47.53,9036.31,2388.12,521.52,8.4166,23.3117,393,119
88,1398.26,554.11,47.11,9069.27,2387.99,521.8,8.4405,23.3708,392,195
118,1407.46,553.73,47.54,9052.45,2388.08,522.0,8.3756,23.2439,393,99
154,1412.76,553.06,47.62,9056.91,2388.18,520.88,8.4506,23.3045,394,61
115,1419.12,552.98,47.43,9059.78,2388.11,520.75,8.4422,23.2769,395,48
225,1427.31,551.18,48.09,9086.64,2388.15,519.69,8.4918,23.0347,397,6
99,1398.4,554.03,47.5,9065.45,2388.06,522.17,8.4167,23.2482,393,179
92,1402.59,553.94,47.35,9057.39,2388.06,522.37,8.4035,23.3492,392,107
10,1391.52,554.61,46.95,9059.7,2387.93,522.99,8.38,23.5685,390,175
83,1395.2,554.3,47.29,9068.21,2387.99,522.79,8.3695,23.4349,392,186
242,1414.0,554.4,47.55,9063.79,2388.08,521.43,8.4359,23.2846,394,94
131,1420.19,552.55,47.77,9080.63,2388.11,520.87,8.4473,23.2336,394,27
141,1401.18,553.1,47.65,9070.26,2388.11,521.22,8.4475,23.2415,394,134
180,1421.84,551.71,47.94,9044.53,2388.2,520.11,8.5149,23.2189,395,33
200,1413.77,552.35,47.72,9069.71,2388.17,521.05,8.4723,23.3227,394,31
160,1396.04,554.06,47.5,9055.43,2388.09,521.62,8.4351,23.2379,394,202
166,1405.59,554.14,47.32,9055.77,2388.08,521.5,8.4281,23.2091,392,170
153,1403.02,553.6,47.42,9056.05,2388.09,522.3,8.4575,23.4108,392,188
98,1396.65,554.22,47.35,9058.61,2388.08,522.03,8.43,23.3509,392,124
146,1418.23,552.89,47.64,9062.92,2388.16,520.48,8.4593,23.2775,394,42
102,1428.36,552.81,47.88,9042.79,2388.25,521.12,8.4744,23.1369,395,26
76,1409.51,552.92,47.42,9058.74,2388.19,521.28,8.4292,23.2669,393,109
166,1416.37,553.45,47.67,9054.67,2388.16,521.54,8.4397,23.3298,394,51
1,1404.52,553.99,47.36,9055.97,2388.14,522.13,8.4177,23.3899,393,199
153,1404.38,553.68,47.7,9060.19,2388.11,521.58,8.4259,23.3383,393,47
155,1408.59,554.58,47.35,9063.75,2388.02,521.74,8.4441,23.2578,392,186
13,1395.05,554.84,47.08,9069.0,2387.97,522.48,8.4022,23.4688,392,201
193,1411.33,553.02,47.48,9065.08,2388.15,520.8,8.4797,23.2396,395,82
10,1391.09,554.88,47.17,9064.75,2388.02,522.55,8.4026,23.4328,392,206
57,1397.35,554.18,47.22,9063.57,2387.97,522.27,8.403,23.4028,392,219
50,1403.1,553.14,47.55,9067.4,2388.11,521.61,8.4307,23.2547,394,152
14,1408.49,553.53,47.46,9048.91,2388.08,521.53,8.4527,23.3208,393,199
26,1409.38,553.53,47.59,9045.49,2388.14,521.75,8.4876,23.3463,392,162
190,1411.76,552.51,47.7,9079.34,2388.06,520.75,8.4705,23.1987,395,68
70,1395.67,554.99,47.43,9065.54,2387.96,522.33,8.4136,23.3647,392,213
78,1405.47,553.8,47.48,9037.7,2388.16,521.3,8.4626,23.3868,394,151
66,1403.97,552.97,47.4,9047.37,2388.14,521.79,8.4276,23.2277,393,88
152,1405.14,553.92,47.41,9058.28,2388.01,522.7,8.4233,23.4057,393,141
39,1412.23,553.12,47.56,9056.38,2388.13,521.29,8.4446,23.194,392,170
3,1404.26,553.52,47.33,9058.85,2388.09,521.66,8.4268,23.363,392,155
296,1415.17,552.65,47.82,9098.21,2388.09,520.5,8.4713,23.1079,393,45
63,1402.38,553.21,47.19,9065.97,2387.98,521.99,8.4147,23.4008,393,150
111,1398.69,554.72,47.03,9075.53,2388.03,522.63,8.3941,23.3019,391,90
173,1413.19,554.27,47.67,9130.01,2388.02,521.43,8.4252,23.2935,393,40
164,1416.46,551.63,47.67,9062.0,2388.19,520.14,8.4728,23.2151,394,45
92,1417.73,553.7,47.55,9044.73,2388.14,521.44,8.434,23.2731,393,121
87,1410.69,553.44,47.53,9064.7,2388.09,521.61,8.4147,23.2796,393,147
179,1403.9,553.5,47.41,9077.23,2388.06,521.43,8.4601,23.372,393,104
196,1404.79,553.42,47.53,9089.52,2387.97,522.16,8.4634,23.3255,395,80
113,1414.53,553.3,47.6,9074.19,2388.1,521.02,8.4353,23.2802,395,50
175,1418.71,553.75,47.57,9069.02,2388.14,521.08,8.4311,23.2723,395,103
119,1405.6,553.64,47.29,9059.14,2388.09,521.67,8.435,23.3253,394,243
182,1424.75,552.16,47.9,9140.96,2388.19,520.5,8.4917,23.1815,394,13
107,1405.78,554.79,47.14,9065.64,2387.98,522.06,8.4203,23.3048,391,94
146,1414.32,552.59,47.66,9077.4,2388.09,520.46,8.4594,23.2027,395,48
160,1418.55,551.39,48.1,9085.03,2388.16,519.89,8.5162,23.0811,397,5
20,1401.85,553.94,47.2,9065.08,2388.07,522.44,8.4092,23.415,393,193
175,1402.07,553.74,47.29,9065.19,2388.05,522.01,8.4339,23.3568,395,166
77,1414.77,553.44,47.52,9051.78,2388.12,521.2,8.494,23.2068,394,81
78,1391.09,554.63,47.41,9073.42,2387.98,522.36,8.4202,23.4659,392,153
30,1410.0,553.75,47.52,9056.41,2388.15,522.08,8.4458,23.3697,392,144
105,1408.99,552.8,47.67,9059.07,2388.14,521.66,8.4433,23.1725,394,63
164,1405.64,553.45,47.22,9101.15,2388.05,521.68,8.4175,23.2296,393,67
12,1399.95,554.7,47.2,9062.82,2387.96,522.25,8.3913,23.547,391,153
48,1407.74,554.66,47.43,9057.82,2388.08,521.79,8.465,23.26,394,152
148,1403.41,554.0,47.48,9064.72,2388.06,522.13,8.3919,23.2918,391,83
144,1405.62,553.87,47.38,9091.19,2388.02,521.85,8.4566,23.2728,391,57
147,1407.81,553.39,47.57,9066.95,2388.07,521.91,8.4047,23.3068,393,93
274,1424.83,552.79,47.81,9071.16,2388.15,520.55,8.5031,23.0925,396,39
28,1394.62,554.26,47.11,9057.51,2387.99,522.35,8.3938,23.362,390,172
45,1404.39,554.2,47.07,9058.85,2388.03,522.25,8.4147,23.45,390,189
195,1410.18,553.22,47.32,9060.17,2388.07,521.92,8.4224,23.3326,393,92
66,1410.23,553.33,47.79,9052.06,2388.13,520.67,8.4809,23.2782,393,84
8,1407.92,553.93,47.49,9050.76,2388.05,521.72,8.4035,23.4709,392,164
82,1405.01,553.62,47.31,9051.34,2388.04,521.9,8.3993,23.3195,392,120
221,1413.78,553.99,47.46,9060.82,2388.09,521.2,8.4365,23.3671,393,141
81,1405.56,552.78,47.68,9063.92,2388.14,521.1,8.475,23.1707,393,107
35,1406.85,553.73,47.63,9044.02,2388.12,521.12,8.3988,23.3009,393,93
127,1421.16,551.88,47.86,9048.0,2388.25,520.2,8.5165,23.1994,394,10
94,1411.65,553.16,47.5,9049.15,2388.12,521.17,8.4513,23.2676,393,74
17,1404.85,553.45,47.47,9054.8,2388.09,521.52,8.3864,23.2712,393,266
51,1402.21,553.46,47.13,9065.73,2387.96,521.58,8.4041,23.4086,393,163
150,1405.13,553.6,47.28,9096.87,2387.99,522.18,8.4452,23.2774,393,63
130,1399.16,554.4,47.37,9089.94,2387.98,522.07,8.408,23.4145,393,71
208,1426.26,552.35,48.08,9182.21,2388.13,520.81,8.534,23.1126,398,6
93,1409.66,553.0,47.6,9050.15,2388.22,520.43,8.4571,23.2608,393,65
175,1417.16,552.17,47.77,9070.68,2388.16,521.53,8.4356,23.2026,396,55
97,1398.59,554.09,47.26,9062.08,2387.99,521.74,8.4203,23.4042,393,97
39,1404.16,553.58,47.3,9044.56,2388.1,522.25,8.43,23.3556,392,174
96,1405.05,554.59,47.28,9055.65,2388.01,522.29,8.4271,23.3584,392,240
124,1408.17,554.55,47.38,9055.36,2388.02,522.63,8.4078,23.3104,391,169
33,1407.84,553.2,47.79,9047.34,2388.12,521.13,8.4267,23.2431,393,125
169,1410.08,553.75,47.43,9062.43,2388.08,521.9,8.4034,23.3387,394,172
89,1399.09,554.3,47.18,9063.81,2388.01,522.33,8.3848,23.3537,393,180
122,1396.1,554.1,47.16,9061.42,2388.02,521.98,8.4187,23.4504,391,135
62,1396.13,554.45,47.34,9068.29,2388.04,521.74,8.3948,23.4236,392,139
3,1409.55,553.16,47.49,9059.8,2388.18,521.41,8.4361,23.2637,392,132
164,1410.04,553.66,47.47,9123.31,2388.09,521.63,8.4433,23.2063,395,31
34,1398.87,554.22,47.35,9061.82,2388.09,522.02,8.4139,23.4016,393,244
135,1421.02,553.28,47.57,9100.56,2388.11,520.67,8.4401,23.1423,395,21
32,1405.31,554.2,47.15,9064.25,2387.99,522.56,8.4177,23.3063,391,123
339,1419.72,552.35,48.02,9052.69,2388.24,520.44,8.4823,23.128,395,23
163,1411.84,553.2,47.48,9120.72,2388.04,522.05,8.4667,23.282,393,38
180,1424.29,553.14,47.76,9162.42,2388.06,520.89,8.4783,23.2429,396,15
42,1397.99,553.98,47.15,9072.0,2388.01,522.81,8.3495,23.4256,392,241
164,1408.98,552.68,47.71,9060.78,2388.07,521.17,8.4362,23.2515,395,43
24,1404.97,553.7,47.25,9059.9,2388.05,521.44,8.406,23.4064,393,338
28,1408.01,553.88,47.43,9066.58,2388.04,521.61,8.4167,23.4591,391,285
61,1402.6,554.27,47.31,9074.84,2388.02,522.22,8.4165,23.4084,391,222
51,1410.61,553.3,47.63,9053.61,2388.07,521.48,8.4475,23.2696,392,117
59,1396.2,554.19,47.14,9063.04,2388.0,521.48,8.3924,23.4153,391,140
17,1402.41,554.5,47.28,9060.22,2388.02,522.07,8.3929,23.4013,392,259
240,1407.24,554.07,47.59,9074.2,2388.07,521.83,8.4466,23.2025,394,101
7,1398.68,554.36,47.2,9061.04,2388.02,522.31,8.3787,23.4017,392,269
41,1402.55,553.61,47.36,9061.69,2388.0,522.2,8.4406,23.4689,392,113
184,1411.05,552.15,47.78,9068.66,2388.16,520.6,8.468,23.1826,395,33
149,1425.79,550.95,48.02,9038.68,2388.29,520.32,8.5015,23.1019,395,5
263,1427.74,552.17,47.92,9092.93,2388.18,520.28,8.4995,23.1406,395,20
108,1409.79,553.58,47.57,9056.41,2388.07,521.1,8.4276,23.3239,394,45
57,1398.25,555.09,47.23,9061.92,2388.0,522.48,8.3963,23.4128,392,174
169,1419.87,552.9,47.84,9063.56,2388.18,520.84,8.5082,23.2789,395,27
40,1411.44,553.52,47.4,9059.81,2388.01,521.56,8.4183,23.4656,393,107
123,1407.54,552.65,47.63,9061.66,2388.09,521.65,8.4684,23.3174,393,55
66,1404.12,553.77,47.5,9063.22,2388.04,521.2,8.4944,23.3268,391,119
214,1415.25,553.41,47.74,9070.02,2388.13,521.44,8.4723,23.2265,395,45
91,1393.25,553.58,47.27,9061.1,2388.07,521.65,8.4072,23.4174,392,245
130,1415.51,552.82,47.77,9038.52,2388.13,520.68,8.4669,23.2721,394,72
17,1413.17,552.88,47.68,9053.55,2388.06,521.64,8.5058,23.2584,394,192
189,1409.21,553.29,47.54,9132.81,2388.12,521.34,8.4708,23.2806,394,25
157,1415.38,554.01,47.85,9062.41,2388.08,520.71,8.4763,23.3251,392,83
65,1419.87,553.02,47.43,9055.96,2388.05,521.44,8.4251,23.2634,393,107
158,1410.81,552.78,47.9,9091.34,2388.12,520.61,8.4561,23.2146,395,22
9,1394.2,554.67,47.34,9062.62,2388.03,522.58,8.3796,23.3762,392,260
144,1426.94,551.88,47.81,9057.41,2388.22,520.78,8.5239,23.209,395,11
33,1402.06,553.37,47.5,9036.28,2388.14,521.37,8.4223,23.2652,393,197
230,1404.0,553.31,47.49,9060.88,2388.05,522.18,8.449,23.3486,392,132
155,1422.32,551.62,48.07,9143.95,2388.25,520.09,8.5216,23.1217,398,1
18,1396.29,554.92,47.3,9067.04,2388.04,521.82,8.446,23.4849,392,147
125,1412.81,553.68,47.39,9063.91,2388.08,521.4,8.4097,23.2565,393,158
30,1401.9,554.28,47.27,9061.31,2388.01,521.94,8.4132,23.3961,392,125
53,1409.99,553.04,47.65,9046.45,2388.18,521.22,8.4307,23.2343,395,105
161,1406.49,553.74,47.45,9065.22,2388.05,521.68,8.4125,23.4587,394,180
133,1421.33,552.41,47.92,9053.03,2388.22,520.57,8.4668,23.2084,393,35
42,1405.81,553.07,47.69,9049.33,2388.13,521.52,8.4412,23.3329,394,168
108,1413.89,553.17,47.45,9053.56,2388.13,521.95,8.3965,23.2396,392,122
86,1410.81,552.27,47.42,9058.26,2388.16,521.5,8.3961,23.3429,394,82
204,1416.37,552.96,47.8,9070.73,2388.08,521.09,8.4432,23.1096,395,74
92,1405.14,553.42,47.57,9057.68,2388.11,521.11,8.4211,23.2392,392,86
167,1416.78,552.15,47.73,9070.41,2388.15,520.89,8.4487,23.2748,393,46
185,1427.22,551.67,47.88,9136.63,2388.15,520.46,8.5127,23.0462,396,10
16,1394.29,554.55,47.2,9059.2,2388.0,522.52,8.3488,23.3701,391,178
44,1406.2,553.19,47.44,9067.15,2388.0,521.87,8.434,23.4394,392,169
102,1410.49,552.4,47.69,9083.46,2388.1,521.26,8.4381,23.1543,393,54
96,1404.43,554.43,47.24,9051.48,2388.02,521.52,8.4522,23.4095,393,111
92,1415.0,553.36,47.71,9068.24,2388.14,521.47,8.4589,23.3013,393,88
126,1408.19,553.54,47.51,9073.0,2388.04,521.92,8.4659,23.295,394,72
211,1432.81,551.4,48.17,9109.17,2388.21,519.51,8.5256,23.0116,396,2
248,1417.35,552.62,47.98,9080.49,2388.15,520.42,8.5077,23.1564,394,35
148,1408.86,554.29,47.36,9062.89,2388.1,521.37,8.4128,23.4103,394,214
178,1429.43,551.27,48.06,9112.86,2388.16,519.92,8.4845,23.0295,394,10
16,1410.75,552.99,47.59,9041.7,2388.15,521.01,8.454,23.3476,394,186
127,1398.11,553.99,47.17,9054.58,2388.01,522.28,8.4641,23.3481,392,129
105,1413.81,553.22,47.62,9065.37,2388.09,521.39,8.4337,23.2611,393,90
126,1403.67,554.4,47.31,9058.43,2388.04,522.5,8.4358,23.3785,392,114
114,1410.77,552.64,47.5,9064.07,2388.14,521.44,8.4587,23.3256,393,80
38,1403.58,554.97,47.24,9068.09,2388.01,522.41,8.4222,23.3366,392,193
38,1398.37,553.11,47.47,9046.77,2388.06,522.2,8.4128,23.3303,392,298
211,1418.08,552.3,47.84,9081.82,2388.12,520.9,8.4598,23.1527,395,64
230,1418.73,552.43,47.74,9069.32,2388.17,520.63,8.4885,23.1396,396,48
94,1393.72,554.45,47.38,9057.54,2387.99,522.49,8.4245,23.3878,391,128
2,1393.13,554.77,47.24,9051.31,2387.98,522.7,8.4167,23.4085,392,285
173,1413.89,553.7,47.55,9059.73,2388.03,521.71,8.4332,23.335,392,189
247,1416.05,552.78,47.72,9094.57,2388.05,520.97,8.4449,23.153,395,36
134,1411.83,552.68,47.79,9088.16,2388.13,521.08,8.4388,23.1541,395,24
163,1413.74,553.72,47.73,9056.48,2388.16,521.41,8.4444,23.1557,394,77
114,1404.61,553.9,47.61,9070.88,2388.0,521.65,8.4342,23.3543,394,75
58,1394.56,554.21,47.25,9056.27,2387.98,522.17,8.414,23.425,393,199
67,1406.94,554.4,47.42,9069.3,2388.08,521.7,8.4499,23.4495,392,146
160,1417.29,552.03,47.95,9144.67,2388.13,520.47,8.4562,23.2049,395,14
1,1401.89,553.48,47.44,9057.74,2388.09,521.81,8.3948,23.4047,392,340
105,1395.87,553.67,47.5,9063.33,2388.06,521.35,8.4324,23.2421,393,61
